names	scores	logfoldchanges	pvals	pvals_adj
EIF4A1P10	0.45387402	2.7269022	0.6499194940067115	1.0
KCTD7	0.45387402	2.7719336	0.6499194940067115	1.0
ZNF736	0.45387402	2.68884	0.6499194940067115	1.0
RBM4B	0.45375904	1.0753855	0.6500022666677012	1.0
ATG16L1	0.45364404	2.4885619	0.6500850436477759	1.0
AMY2B	0.45364404	2.6438916	0.6500850436477759	1.0
TRIM35	0.45364404	2.6999743	0.6500850436477759	1.0
AL136298.3	0.45364404	2.5114033	0.6500850436477759	1.0
ZNF140	0.45364404	2.5809896	0.6500850436477759	1.0
RANBP10	0.45364404	2.7252808	0.6500850436477759	1.0
GALNT7	0.45364404	2.3362892	0.6500850436477759	1.0
MTX2	0.45364404	2.5232484	0.6500850436477759	1.0
TMUB1	0.4530691	0.80879277	0.6504989933039945	1.0
MIR6821	0.45295408	0.50311494	0.6505817961803191	1.0
NKIRAS2	0.45260912	0.9076876	0.6508302306837916	1.0
SSBP4	0.45260912	0.8254873	0.6508302306837916	1.0
PRPF8	0.4524941	0.09798636	0.6509130508068806	1.0
FAM35A	0.4524941	0.61611557	0.6509130508068806	1.0
SHMT2	0.45226413	0.3075041	0.65107870398073	1.0
ALG3	0.45214915	0.87492067	0.6511615370297484	1.0
RRAGA	0.45203415	0.3596793	0.6512443743856677	1.0
RPL34P33	0.45168918	0.77647924	0.6514929122861148	1.0
MDM2	0.4513442	0.8523057	0.6517414889172854	1.0
DAXX	0.4513442	0.38627997	0.6517414889172854	1.0
NRAS	0.45065424	0.38420317	0.6522387582775782	1.0
P2RY14	0.45053926	0.8116323	0.6523216515438439	1.0
COMMD10	0.45053926	0.71452904	0.6523216515438439	1.0
MAGEF1	0.45030928	0.6337767	0.6524874509595577	1.0
ZNF720	0.4500793	0.7113219	0.6526532675470227	1.0
BZW2	0.4499643	1.6782172	0.6527361822779765	1.0
NOL11	0.4498493	0.74300027	0.6528191012992456	1.0
KANSL2	0.44973433	0.8846584	0.6529020246099553	1.0
MAP3K3	0.44973433	0.5064835	0.6529020246099553	1.0
DTNBP1	0.44950435	0.53206843	0.6530678840961981	1.0
TMEM11	0.44927436	1.4306645	0.6532337607297055	1.0
PAPD5	0.44927436	1.7469605	0.6532337607297055	1.0
IGBP1	0.44915935	0.016005024	0.6533167054744955	1.0
PTPN12	0.44904438	0.47609955	0.6533996545034756	1.0
FRG1BP	0.44904438	1.7204031	0.6533996545034756	1.0
AF111169.1	0.44869938	0.64669544	0.6536485272868008	1.0
VMP1	0.4485844	0.8298934	0.6537314934437843	1.0
UBE2A	0.44835442	0.28946096	0.6538974385963066	1.0
SNORA24	0.44835442	0.67876506	0.6538974385963066	1.0
TPT1P9	0.44789445	0.45389497	0.6542293802310268	1.0
IGLV2-14	0.44789445	1.5259163	0.6542293802310268	1.0
RCAN3	0.44777945	0.46194628	0.6543123763282739	1.0
ZNF800	0.44766447	0.49429324	0.6543953766991935	1.0
GOLPH3L	0.4472045	1.2999961	0.6547274209020416	1.0
COX14	0.4470895	0.30200064	0.6548104426281566	1.0
RFC2	0.44697452	1.1749296	0.6548934686226764	1.0
ANKRD33B	0.44674453	1.3184597	0.6550595334134164	1.0
FCER2	0.44651455	-0.01910145	0.6552256152672318	1.0
LRRFIP2	0.44651455	1.3986843	0.6552256152672318	1.0
ZDHHC20	0.44628456	0.37607646	0.6553917141770905	1.0
AC027097.2	0.44628456	1.3970106	0.6553917141770905	1.0
SPAST	0.44628456	1.2010181	0.6553917141770905	1.0
GLT8D1	0.44628456	1.2543297	0.6553917141770905	1.0
TMEM123	0.44628456	0.053131476	0.6553917141770905	1.0
LANCL1	0.44605458	1.2599844	0.6555578301359577	1.0
UGGT1	0.44593957	0.72214633	0.6556408945065706	1.0
TMEM216	0.4455946	1.3497145	0.6558901131725662	1.0
METTL4	0.4455946	1.3138521	0.6558901131725662	1.0
TOMM40	0.4455946	1.4867768	0.6558901131725662	1.0
TNPO3	0.44513464	0.77213705	0.6562224643207287	1.0
NDUFA13	0.44501963	0.0804843	0.6563055627435949	1.0
TBC1D1	0.44501963	0.13409795	0.6563055627435949	1.0
JAK3	0.44467467	0.38677529	0.6565548835240764	1.0
DNAJB12	0.4442147	1.1666958	0.6568873707262006	1.0
DCLRE1C	0.4440997	0.26450062	0.656970503144926	1.0
ECI1	0.44398472	0.5384687	0.6570536398091648	1.0
ZNF32	0.44375473	0.5329466	0.6572199258706515	1.0
RELB	0.44352475	0.64002866	0.6573862289035979	1.0
RSRP1	0.44306478	0.32631987	0.6577188858556082	1.0
MON2	0.44306478	1.0852424	0.6577188858556082	1.0
C6orf203	0.44306478	1.1035056	0.6577188858556082	1.0
AC139795.1	0.4428348	1.0202824	0.6578852397605344	1.0
MTMR6	0.4426048	0.952407	0.6580516106086454	1.0
ZNF326	0.4426048	1.0692105	0.6580516106086454	1.0
CWC25	0.4426048	1.1080832	0.6580516106086454	1.0
TRRAP	0.4426048	1.2549324	0.6580516106086454	1.0
AC074183.1	0.44237483	1.0713423	0.6582179983928662	1.0
PEPD	0.44214484	1.0626972	0.6583844031061193	1.0
DHRS4-AS1	0.44214484	1.0202265	0.6583844031061193	1.0
COIL	0.44202983	0.7257644	0.6584676118089204	1.0
COX7A2L	0.44191486	0.03871597	0.6585508247413245	1.0
ZNF518B	0.44168487	1.086775	0.6587172632913993	1.0
EIF2S1	0.4414549	0.35855338	0.6588837187492589	1.0
MTO1	0.44133988	0.65562254	0.6589669528163928	1.0
BRWD1	0.4412249	0.46182224	0.6590501911078152	1.0
CYTH1	0.44099492	0.13048925	0.6592166803599782	1.0
PRPF19	0.44076493	0.5813651	0.6593831864986555	1.0
XPO7	0.44076493	0.4317184	0.6593831864986555	1.0
ARAF	0.44064993	0.58269036	0.6594664458982198	1.0
HIVEP2	0.44030496	0.2669873	0.6597162494071698	1.0
KIAA0907	0.44007498	0.49045444	0.6598828061628088	1.0
ZSWIM8	0.43995997	3.5947459	0.6599660908628671	1.0
MAST4	0.43995997	3.7615902	0.6599660908628671	1.0
BAG1	0.43915504	0.35001397	0.6605492016954889	1.0
EMP3	0.43904004	0.075405486	0.6606325200798014	1.0
TMC6	0.43881005	0.40782198	0.6607991694671314	1.0
NIPAL3	0.43869507	1.0291135	0.6608825004683698	1.0
PPIL3	0.4384651	0.5643227	0.6610491750815447	1.0
AHCYL1	0.43800512	0.22603539	0.6613825747257627	1.0
TIMM17A	0.4378901	1.3403871	0.6614659351353454	1.0
SLMAP	0.43777514	0.8796824	0.661549299742558	1.0
IMP4	0.43777514	0.3931144	0.661549299742558	1.0
FBXO21	0.43754515	0.85894465	0.6617160415463084	1.0
TRIM52	0.43754515	0.90607125	0.6617160415463084	1.0
AC005332.9	0.43743014	2.700181	0.6617994187410634	1.0
ACADVL	0.43731517	0.80410147	0.6618828001298835	1.0
RSAD1	0.43731517	0.7632845	0.6618828001298835	1.0
RABGEF1	0.43731517	0.541509	0.6618828001298835	1.0
SUZ12P1	0.43720016	2.1809983	0.6619661857118766	1.0
COQ10A	0.43720016	2.5272834	0.6619661857118766	1.0
LYL1	0.43720016	0.08552686	0.6619661857118766	1.0
COA5	0.43708518	0.8397483	0.6620495754861508	1.0
AC002075.2	0.4368552	0.34083295	0.6622163676079753	1.0
GAR1	0.4368552	1.794885	0.6622163676079753	1.0
ZFP90	0.4368552	0.9089789	0.6622163676079753	1.0
RTCA	0.4365102	0.42761904	0.6624665872105177	1.0
MCFD2	0.43639523	0.2794176	0.662550002119743	1.0
HCG18	0.43639523	0.77478147	0.662550002119743	1.0
UQCRFS1	0.43593526	0.318714	0.6628837036080559	1.0
STAT2	0.43582025	0.3112413	0.6629671394385204	1.0
IL21R	0.43570527	0.8142657	0.6630505794505526	1.0
ZNF654	0.43559027	1.781808	0.6631340236432582	1.0
STMN3	0.43536028	1.8848233	0.6633009245671144	1.0
NOSIP	0.43536028	0.34001908	0.6633009245671144	1.0
UPF1	0.4352453	0.4214984	0.6633843812964764	1.0
RPL23AP38	0.4352453	0.3138515	0.6633843812964764	1.0
NKG7	0.4351303	0.19560306	0.6634678422029352	1.0
INTS14	0.4349003	1.8257319	0.6636347765435644	1.0
MIATNB	0.4349003	1.9127486	0.6636347765435644	1.0
ZNF551	0.4349003	1.6246333	0.6636347765435644	1.0
SREBF1	0.4349003	1.922993	0.6636347765435644	1.0
IFT74	0.43467033	1.7713133	0.6638017275818431	1.0
CEP162	0.43467033	1.6984184	0.6638017275818431	1.0
CD2BP2	0.43455535	0.36439103	0.6638852093603633	1.0
UBALD1	0.43444034	1.821696	0.6639686953106103	1.0
AL590286.1	0.43444034	1.660814	0.6639686953106103	1.0
PTGER4	0.43444034	1.5988401	0.6639686953106103	1.0
SPINT2	0.43444034	0.19094466	0.6639686953106103	1.0
RPE	0.43444034	1.6375794	0.6639686953106103	1.0
LAMP1	0.4342104	0.32647806	0.6641356797227025	1.0
DENND4A	0.43409538	0.304412	0.664219178182756	1.0
SAFB	0.4338654	0.44531518	0.6643861876063979	1.0
MED14	0.4338654	0.7908476	0.6643861876063979	1.0
ACYP2	0.4338654	1.5649582	0.6643861876063979	1.0
SEPT1	0.4336354	0.1541406	0.6645532136954446	1.0
DDT	0.43340543	0.2613551	0.6647202564427235	1.0
GIMAP2	0.43340543	0.5989995	0.6647202564427235	1.0
MICAL1	0.43317544	0.54847693	0.66488731584106	1.0
FOS	0.43317544	0.6879524	0.66488731584106	1.0
MRPL52	0.43306047	0.20473841	0.6649708517821321	1.0
CYB561D2	0.43294546	0.62883943	0.6650543918832769	1.0
PPP2R2A	0.43283048	0.2875888	0.6651379361435967	1.0
SCYL2	0.43271548	0.6245458	0.665221484562194	1.0
CHSY1	0.43271548	1.382314	0.665221484562194	1.0
BACH2	0.4326005	0.028104892	0.6653050371381708	1.0
TBPL1	0.4322555	0.8263859	0.6655557198013979	1.0
SIKE1	0.43202552	0.74672985	0.6657228623473128	1.0
WSB2	0.43156555	1.4118016	0.66605719725582	1.0
NIFK	0.43156555	0.4001387	0.66605719725582	1.0
HACD3	0.43133557	0.8107702	0.6662243896040256	1.0
ZFC3H1	0.4306456	0.22633408	0.6667260661380771	1.0
SHC1	0.43041563	1.3306557	0.6668933247885658	1.0
LMO2	0.43041563	0.58259875	0.6668933247885658	1.0
AC090897.1	0.43018565	0.545121	0.6670605999966142	1.0
TRAF3IP2	0.43018565	1.4276518	0.6670605999966142	1.0
ZNF131	0.43007067	0.40738449	0.6671442438074702	1.0
FCGRT	0.42995566	1.3010931	0.6672278917550125	1.0
SLC25A38	0.42984068	0.50605994	0.6673115438383395	1.0
BSDC1	0.42972568	1.112732	0.6673952000565491	1.0
ACOT13	0.42972568	1.192343	0.6673952000565491	1.0
WDR6	0.42972568	0.39935926	0.6673952000565491	1.0
NAF1	0.4294957	1.2112554	0.6675625248940097	1.0
MOB3B	0.4294957	0.60838825	0.6675625248940097	1.0
GBP4	0.42915073	0.09282235	0.6678135431392702	1.0
DPP7	0.42903572	0.6865173	0.6678972241478326	1.0
HADH	0.42903572	0.7145854	0.6678972241478326	1.0
LTN1	0.42903572	0.50407845	0.6678972241478326	1.0
FBXO25	0.42880574	0.7096633	0.668064598549754	1.0
KAT2B	0.42869076	0.3477268	0.6681482919413069	1.0
TPP2	0.42857575	0.6425929	0.6682319894587172	1.0
RNPS1	0.42834577	0.21510744	0.6683993968674955	1.0
TBC1D9B	0.4281158	0.6247298	0.6685668207688598	1.0
KDM6A	0.4281158	1.2371486	0.6685668207688598	1.0
MON1B	0.4281158	0.33517236	0.6685668207688598	1.0
PRKAA1	0.4278858	0.682296	0.6687342611555787	1.0
G3BP1	0.4278858	0.37697333	0.6687342611555787	1.0
UHRF1BP1L	0.42765582	1.0220636	0.6689017180204179	1.0
ZMYM6	0.42765582	1.1690443	0.6689017180204179	1.0
EGLN2	0.42719585	0.27904126	0.6692366811555093	1.0
ACOT9	0.42696586	1.1575783	0.669404187411281	1.0
HLA-DRB1	0.4268509	0.37759653	0.6694879467080547	1.0
ZCCHC9	0.42673588	0.5437491	0.6695717101162126	1.0
GID8	0.42673588	0.45723954	0.6695717101162126	1.0
ABHD17B	0.4265059	0.5961051	0.6697392492630575	1.0
PAFAH1B2	0.4262759	0.25423017	0.6699068048445672	1.0
TM2D1	0.4262759	1.091314	0.6699068048445672	1.0
NUP205	0.42616093	1.1423213	0.6699905887960554	1.0
TPT1P6	0.42604592	0.99687403	0.6700743768534905	1.0
GFM1	0.42604592	0.8269185	0.6700743768534905	1.0
NPRL3	0.42604592	1.0550009	0.6700743768534905	1.0
ATG4C	0.42558596	0.69151616	0.6704095701245603	1.0
CDYL	0.42558596	0.75695956	0.6704095701245603	1.0
RPL29P2	0.42535597	24.797834	0.6705771913721923	1.0
CAMK4	0.42535597	24.90696	0.6705771913721923	1.0
IDNK	0.42535597	24.79687	0.6705771913721923	1.0
AL353763.2	0.42535597	25.045473	0.6705771913721923	1.0
ZNF234	0.42535597	25.03956	0.6705771913721923	1.0
PATJ	0.42535597	25.004076	0.6705771913721923	1.0
AC008033.1	0.42535597	24.898958	0.6705771913721923	1.0
UBAP1	0.424896	0.5909385	0.6709124830553455	1.0
IRF3	0.42466602	0.563588	0.6710801534763373	1.0
MRPL35	0.42420605	0.89870447	0.6714155434408101	1.0
GNPTAB	0.42397606	0.599637	0.671583262969747	1.0
NUP153	0.42374608	0.16663645	0.6717509988534509	1.0
MRPL17	0.4235161	0.66828346	0.6719187510846437	1.0
UBE2Q2	0.42305613	0.5152322	0.6722543045603713	1.0
SPG7	0.4221362	0.96198916	0.6729256073611867	1.0
MCMBP	0.4220212	0.7729679	0.6730095385543953	1.0
XPNPEP1	0.4219062	2.4234548	0.6730934738208103	1.0
EIF3LP3	0.4219062	0.213947	0.6730934738208103	1.0
APH1A	0.42167622	0.5335508	0.6732613565696106	1.0
CHTOP	0.42167622	0.24166504	0.6732613565696106	1.0
SGK1	0.42167622	2.1218333	0.6732613565696106	1.0
DUSP1	0.42156124	0.86016136	0.6733453040501708	1.0
PTCD3	0.42144623	0.47955218	0.6734292556002872	1.0
HLA-DRA	0.42144623	0.3109819	0.6734292556002872	1.0
MRRF	0.42121625	2.1601386	0.673597170905538	1.0
EEF1AKMT2	0.42121625	2.2090588	0.673597170905538	1.0
CLEC16A	0.42098626	1.7676127	0.673765102478058	1.0
NCK2	0.4206413	0.05510052	0.674017030321982	1.0
RBM25	0.42041132	0.093885444	0.6741850025307001	1.0
PPM1B	0.4202963	0.51254714	0.6742689947261475	1.0
RNF168	0.41972136	0.7122031	0.6746890165776871	1.0
TMEM80	0.41937637	2.0225105	0.6749410783551156	1.0
CHST11	0.4190314	0.8744631	0.6751931766022152	1.0
TXLNG	0.4190314	0.83293444	0.6751931766022152	1.0
TBC1D10C	0.41868642	0.10538331	0.6754453112942562	1.0
PTPRE	0.41868642	1.6327134	0.6754453112942562	1.0
THADA	0.41845644	1.6879554	0.6756134213239221	1.0
ZNF181	0.41845644	1.6412008	0.6756134213239221	1.0
RBBP9	0.41845644	1.9387939	0.6756134213239221	1.0
TIMM44	0.41845644	1.4923239	0.6756134213239221	1.0
TEX10	0.41822645	1.6242061	0.6757815475330098	1.0
TANGO6	0.41822645	1.649331	0.6757815475330098	1.0
HAUS4	0.41822645	1.6258595	0.6757815475330098	1.0
KIAA0930	0.41822645	0.7394153	0.6757815475330098	1.0
AC100861.1	0.41822645	1.5149263	0.6757815475330098	1.0
PRR12	0.4179965	1.5663549	0.6759496899141826	1.0
AAED1	0.4179965	1.4686873	0.6759496899141826	1.0
POC1B	0.4179965	1.3490045	0.6759496899141826	1.0
PRPF18	0.4179965	1.6816552	0.6759496899141826	1.0
TMEM168	0.4179965	1.5367284	0.6759496899141826	1.0
EVI5	0.4179965	1.464139	0.6759496899141826	1.0
RNF220	0.4179965	0.27799582	0.6759496899141826	1.0
THUMPD3	0.4179965	1.5008441	0.6759496899141826	1.0
AC004448.1	0.4179965	-0.018456606	0.6759496899141826	1.0
EIF2D	0.4177665	0.45034242	0.676117848460102	1.0
NECAP1	0.4177665	1.4058875	0.676117848460102	1.0
MALSU1	0.41753653	0.4033912	0.6762860231634269	1.0
MT-TP	0.41719154	0.8604928	0.6765383154974842	1.0
OXLD1	0.41719154	0.71625096	0.6765383154974842	1.0
ZNF146	0.41707656	0.31386855	0.6766224210129155	1.0
HERPUD1	0.41707656	0.4811526	0.6766224210129155	1.0
CFAP36	0.41673157	0.60825235	0.6768747617585853	1.0
EIF3LP2	0.4166166	0.4564112	0.6769588834038707	1.0
ELOF1	0.4166166	0.23359975	0.6769588834038707	1.0
SYNJ2	0.4166166	1.3409678	0.6769588834038707	1.0
MKL1	0.4163866	1.4206697	0.6771271387840198	1.0
ZNF595	0.4163866	1.4223528	0.6771271387840198	1.0
AIMP1	0.4163866	0.41806158	0.6771271387840198	1.0
ZNF691	0.41615662	1.38176	0.6772954102774762	1.0
TAF1A	0.41615662	1.3992305	0.6772954102774762	1.0
RNF170	0.41615662	1.4570613	0.6772954102774762	1.0
CPSF7	0.41592664	0.33773082	0.6774636978768822	1.0
TANGO2	0.41592664	1.152659	0.6774636978768822	1.0
PPP1R14B	0.41581163	0.5659339	0.677547847714016	1.0
ZNF639	0.41569665	1.2882798	0.6776320015748769	1.0
RYBP	0.41546667	0.51917136	0.6778003213640977	1.0
TNRC6A	0.41523668	0.3926551	0.6779686572371793	1.0
PTPN2	0.41523668	0.05733247	0.6779686572371793	1.0
RELT	0.41523668	1.2716198	0.6779686572371793	1.0
MID1IP1	0.4150067	1.2871943	0.678137009186754	1.0
STRIP1	0.4150067	1.037248	0.678137009186754	1.0
FRAT2	0.4150067	1.2047702	0.678137009186754	1.0
RAD51D	0.4150067	0.8819662	0.678137009186754	1.0
CBR1	0.41454673	1.323247	0.6784737612858995	1.0
LY9	0.41443172	0.34062463	0.6785579593469753	1.0
MRPS7	0.41420174	0.7246414	0.6787263675062201	1.0
ZNF136	0.41408676	1.0597111	0.6788105776025446	1.0
TMX2	0.41397175	0.53583705	0.6788947917087735	1.0
AC104212.2	0.41385677	0.3664061	0.6789790098239845	1.0
GATC	0.4136268	0.28765184	0.6791474580776611	1.0
MYLIP	0.4136268	0.13078916	0.6791474580776611	1.0
NUDT1	0.4136268	1.1740115	0.6791474580776611	1.0
CERK	0.41282183	0.6015666	0.6797371531127542	1.0
AL592114.1	0.4120169	0.3904199	0.6803270441354126	1.0
PDPR	0.41109696	1.0912614	0.6810014448820163	1.0
SENP2	0.41109696	1.0617094	0.6810014448820163	1.0
PSMA3-AS1	0.41086698	0.10635445	0.6811700849458517	1.0
LEPROTL1	0.410637	0.3297515	0.681338740945738	1.0
JUNB	0.41052198	0.28664687	0.681423074919383	1.0
LAMC1	0.410407	1.1543545	0.6815074128742595	1.0
QRICH1	0.410407	0.32001248	0.6815074128742595	1.0
MAN2A1	0.40994704	0.80939955	0.6818448044875342	1.0
TOPBP1	0.40994704	0.5304864	0.6818448044875342	1.0
SAMD4B	0.40971705	0.7762323	0.6820135241574441	1.0
AC012005.1	0.40971705	0.23126954	0.6820135241574441	1.0
KIDINS220	0.40971705	0.63697845	0.6820135241574441	1.0
IARS	0.40960205	0.51483476	0.682097889954969	1.0
SREK1IP1	0.40960205	0.5515906	0.682097889954969	1.0
INO80	0.40948707	0.9115865	0.682182259726303	1.0
CAMLG	0.40925708	0.32879907	0.6823510111866834	1.0
CLK3	0.40925708	0.86159444	0.6823510111866834	1.0
GPBP1L1	0.4090271	0.12897322	0.6825197785311554	1.0
STS	0.40879712	3.335039	0.6826885617522864	1.0
MCAT	0.40879712	4.5074086	0.6826885617522864	1.0
DEDD	0.40879712	0.60596126	0.6826885617522864	1.0
MRPL42	0.40879712	0.6195899	0.6826885617522864	1.0
MYO9B	0.4086821	0.2194624	0.682772959314276	1.0
PUS7L	0.40856713	0.92121136	0.6828573608426423	1.0
NEDD1	0.40810716	0.8188655	0.6831950066012771	1.0
MCPH1	0.40810716	0.84682715	0.6831950066012771	1.0
TMEM33	0.40799215	0.5395436	0.6832794279475778	1.0
MUTYH	0.4076472	2.8697717	0.6835327157475347	1.0
CTC1	0.4076472	0.9549043	0.6835327157475347	1.0
OSBP	0.4076472	0.28488356	0.6835327157475347	1.0
NR4A3	0.4074172	2.7656252	0.6837015940724103	1.0
STRN	0.4074172	0.7882785	0.6837015940724103	1.0
ATG2A	0.40718722	2.7383676	0.6838704882218525	1.0
MT2A	0.40718722	0.89532864	0.6838704882218525	1.0
DHRS9	0.40695724	2.6030245	0.6840393981884101	1.0
TRPS1	0.40695724	2.4083402	0.6840393981884101	1.0
DNAJB14	0.40695724	0.5370622	0.6840393981884101	1.0
AC010247.1	0.40695724	2.6366363	0.6840393981884101	1.0
USP3	0.40672725	0.17857558	0.6842083239646293	1.0
ANKRD13D	0.40672725	0.84712416	0.6842083239646293	1.0
P2RX5-TAX1BP3	0.40672725	2.6145675	0.6842083239646293	1.0
TNFAIP8L1	0.40672725	2.6197817	0.6842083239646293	1.0
ULK1	0.40672725	2.7179992	0.6842083239646293	1.0
ZFYVE1	0.40672725	2.4010158	0.6842083239646293	1.0
LGMN	0.40649727	2.4009948	0.6843772655430542	1.0
PNO1	0.40649727	0.6909473	0.6843772655430542	1.0
C20orf27	0.40649727	2.3823438	0.6843772655430542	1.0
LINC00847	0.40649727	2.4500625	0.6843772655430542	1.0
LINC00959	0.40649727	2.4983244	0.6843772655430542	1.0
ARRDC1	0.40649727	2.251619	0.6843772655430542	1.0
A1BG	0.40649727	2.5205097	0.6843772655430542	1.0
TNFRSF1A	0.40649727	2.557849	0.6843772655430542	1.0
INPP4B	0.40649727	2.3798578	0.6843772655430542	1.0
LILRA4	0.40649727	2.2784762	0.6843772655430542	1.0
MIR6763	0.40649727	2.4523032	0.6843772655430542	1.0
IL2RA	0.40649727	2.0963402	0.6843772655430542	1.0
FAM167A	0.40649727	1.8572726	0.6843772655430542	1.0
PCGF5	0.4060373	0.16629246	0.6847151960766853	1.0
MAN2B2	0.4060373	0.3871343	0.6847151960766853	1.0
UBE2D1	0.4060373	0.6670537	0.6847151960766853	1.0
ZNF426	0.40580732	0.71107435	0.6848841850169674	1.0
SPTBN1	0.40557733	0.12976508	0.6850531897296076	1.0
PITHD1	0.40534735	0.2513267	0.6852222102071375	1.0
SDHAF3	0.40523234	1.9092947	0.6853067263554018	1.0
FKBP3	0.40511736	0.22652264	0.6853912464420873	1.0
SRSF6	0.40488738	0.02640447	0.6855602984269842	1.0
DBF4	0.40477237	1.7259767	0.6856448303233269	1.0
RTF1	0.4046574	0.27504414	0.6857293661543533	1.0
TRIM8	0.40350747	0.38985407	0.6865749406664928	1.0
RABGGTB	0.4032775	0.4127591	0.6867441026915886	1.0
TFB2M	0.40316248	1.8753932	0.6868286895883855	1.0
ZFP91	0.40316248	0.26655868	0.6868286895883855	1.0
RNF144B	0.4030475	0.5444787	0.686913280406766	1.0
HIVEP1	0.4029325	1.9705142	0.6869978751457935	1.0
RPL21P93	0.40281752	0.5658028	0.6870824738045309	1.0
CCDC91	0.40258753	0.26937196	0.6872516828773871	1.0
TRAPPC8	0.40258753	0.36110148	0.6872516828773871	1.0
RFX5	0.40258753	0.1292014	0.6872516828773871	1.0
EXOSC10	0.40258753	0.424669	0.6872516828773871	1.0
PSMC5	0.40247253	0.047159676	0.6873362932896313	1.0
NUP210	0.40235755	0.40970522	0.6874209076178361	1.0
ATP8A1	0.40235755	0.25113204	0.6874209076178361	1.0
APOL2	0.40224254	1.6065385	0.6875055258610641	1.0
ZBED4	0.40224254	1.5921335	0.6875055258610641	1.0
MLF2	0.40212756	0.42067996	0.6875901480183773	1.0
ZNF33B	0.40212756	0.47318596	0.6875901480183773	1.0
IFNLR1	0.40212756	0.73481804	0.6875901480183773	1.0
SLC35E2B	0.40189758	0.57683057	0.6877594040715072	1.0
CREBZF	0.4017826	1.5379568	0.6878440379654474	1.0
KIAA0232	0.4017826	1.3258156	0.6878440379654474	1.0
DOK2	0.40155262	1.3210226	0.6880133174833866	1.0
PRKAR2A	0.4014376	0.6463777	0.6880979631055082	1.0
ZCCHC8	0.40120763	0.6531388	0.6882672660713613	1.0
AFF1	0.40120763	0.49052837	0.6882672660713613	1.0
C16orf72	0.40109265	0.5076954	0.6883519234132145	1.0
TIPRL	0.40097764	0.6899899	0.6884365846597666	1.0
NUP98	0.40051767	0.32845643	0.6887752686741722	1.0
PPIH	0.40051767	0.4817799	0.6887752686741722	1.0
MZT1	0.40051767	1.3054824	0.6887752686741722	1.0
TUG1	0.40051767	0.38517165	0.6887752686741722	1.0
EFTUD2	0.4002877	0.3977698	0.6889446340851352	1.0
CPNE3	0.4002877	0.04401854	0.6889446340851352	1.0
ZNF107	0.4000577	0.26603618	0.6891140150885766	1.0
CEP95	0.4000577	0.7032503	0.6891140150885766	1.0
USE1	0.4000577	0.4063086	0.6891140150885766	1.0
TAF2	0.39994273	1.3763465	0.6891987114351255	1.0
CYHR1	0.39971274	1.190097	0.6893681158131755	1.0
NSD1	0.39959773	0.33098948	0.6894528238427948	1.0
EMC10	0.39936775	0.30272636	0.6896222515785156	1.0
TSR1	0.39913777	1.2316799	0.6897916948766035	1.0
AGGF1	0.39913777	0.44973272	0.6897916948766035	1.0
NEK8	0.3990228	1.1375381	0.6898764223591809	1.0
SPOP	0.3990228	0.29449642	0.6898764223591809	1.0
CCDC88B	0.3990228	0.9864806	0.6898764223591809	1.0
HEXA	0.39890778	0.71482676	0.6899611537295245	1.0
PPP1R21	0.39890778	0.3235478	0.6899611537295245	1.0
RHBDD1	0.3987928	0.39286533	0.6900458889866925	1.0
CCDC57	0.3987928	1.2314688	0.6900458889866925	1.0
INIP	0.3987928	1.2622652	0.6900458889866925	1.0
TOGARAM1	0.3987928	0.9878166	0.6900458889866925	1.0
NDUFS8	0.3986778	0.68557453	0.6901306281297428	1.0
ZBTB33	0.3986778	0.74007726	0.6901306281297428	1.0
FARSB	0.3984478	1.3659734	0.6903001180697197	1.0
PQLC3	0.39821783	0.63040197	0.6904696235419148	1.0
VPS37B	0.39810285	0.20539543	0.6905543821002369	1.0
HDAC2	0.39810285	0.48813155	0.6905543821002369	1.0
ZNF33A	0.39798784	0.037189685	0.6906391445387847	1.0
KAT7	0.39798784	0.20734982	0.6906391445387847	1.0
RAP2C	0.39775786	0.63851196	0.6908086810527844	1.0
PHF1	0.39752787	0.6281407	0.6909782330763659	1.0
SIGLEC6	0.3971829	0.9542725	0.6912325901756877	1.0
RIT1	0.3970679	0.42841005	0.6913173836220721	1.0
TRIB2	0.39683792	0.3532162	0.6914869821290897	1.0
C5orf22	0.39672294	1.0030136	0.6915717871878337	1.0
APBA3	0.39672294	0.8272454	0.6915717871878337	1.0
KRCC1	0.39660794	0.07795907	0.6916565961154749	1.0
ATG12	0.39637795	0.35029376	0.6918262255736687	1.0
PMEPA1	0.39614797	0.45330456	0.6919958704961091	1.0
